ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
DUSTO,DUSTO,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,4.1966666667,48.6566666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EGLOM,EGLOM,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,0.7488888889,47.4033333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EGNIP,EGNIP,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,9.2413888889,56.7133333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EGROV,EGROV,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.3450000000,45.9833333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EGSAP,EGSAP,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,0.5552777778,45.9166666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EGTUL,EGTUL,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,7.3436111111,48.5227777778,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EKBAS,EKBAS,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,10.7652777778,57.2175000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EKBEL,EKBEL,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.3822222222,55.0000000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EMALU,EMALU,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,5.0327777778,49.9500000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ENABO,ENABO,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,0.9966666667,41.0016666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EPLES,EPLES,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,7.2888888889,53.5700000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EPSIV,EPSIV,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,9.2500000000,55.0000000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ESTIK,ESTIK,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.3683333333,47.3150000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ESTOK,ESTOK,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,2.7113888889,49.8363888889,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EVAKA,EVAKA,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.3988888889,51.0116666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
EVEBU,EVEBU,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,10.3325000000,55.0000000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
GAGDO,GAGDO,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,1.1750000000,44.7327777778,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
GESIG,GESIG,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,1.6300000000,44.3675000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
GETAT,GETAT,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,-1.7858333333,41.7008333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
