ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
OMUPA,OMUPA,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,27.0002777778,84.7877777778,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
ONISA,ONISA,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,28.9688888889,80.0925000000,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
PALPA,PALPA,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,27.9480555556,83.5377777778,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
PARSA,PARSA,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,27.1394444444,84.6650000000,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
PUBOB,PUBOB,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,28.1444444444,83.0000000000,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
RATAN,RATAN,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,27.3016666667,85.1802777778,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
ROMEO,ROMEO,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,27.0533333333,85.0688888889,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
SEETA,SEETA,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,26.7122222222,85.9216666667,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
SUKET,SUKET,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,28.5877777778,81.6350000000,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
THARA,THARA,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,27.9555555556,83.0000000000,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
TULVI,TULVI,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,28.1116666667,82.2916666667,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
TUMLI,TUMLI,SIGNIFICANT_POINT,NEPAL / KATHMANDU FIR,27.3163888889,87.1952777778,CAAN NEPAL,2025-01-26,https://e-aip.caanepal.gov.np/_uploads/_pdf/0a6d7a407e3d79dacdf78d9d81b3a37d.pdf,1
