ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
ADKIK,ADKIK,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,50.7968111111,-2.5459611111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADLOG,ADLOG,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,50.3236111111,-0.8259444444,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADMEX,ADMEX,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.3608888889,-1.4624472222,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADMIS,ADMIS,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.9968166667,0.1765444444,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADNAM,ADNAM,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.1047166667,0.7385666667,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADODO,ADODO,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,58.5000000000,-10.0000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADRUD,ADRUD,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,49.1705555556,-6.4486111111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADVAS,ADVAS,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.6813972222,1.4425361111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADVAT,ADVAT,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,45.0000000000,-9.4697750000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ADZOP,ADZOP,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.1825277778,-3.2557777778,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AGBOS,AGBOS,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.8374222222,-3.6322750000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AGCAT,AGCAT,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.8579833333,-4.7485611111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AGLIL,AGLIL,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.5783305556,-3.4531388889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AGORI,AGORI,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,57.0000000000,-13.0000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AGPED,AGPED,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,55.1219166667,-1.9492083333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AKIVO,AKIVO,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,59.9643277778,-9.5000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AKODA,AKODA,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,55.3624388889,-4.8283666667,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AKOKO,AKOKO,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.2378444444,3.2019527778,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AKOMU,AKOMU,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.1711805556,-2.9314944444,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AKUPA,AKUPA,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.4865472222,-1.0911194444,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ALASO,ALASO,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,55.4472861111,-1.5649138889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ALAVA,ALAVA,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.3951666667,-3.9714750000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ALESO,ALESO,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,50.5756222222,1.2254166667,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ALHAD,ALHAD,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.3963194444,-1.1494888889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ALHUP,ALHUP,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.7122888889,-2.9411527778,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
