ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
EPMOL,EPMOL,SIGNIFICANT_POINT,MAURITIUS FIR,-30.5305555556,65.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EPNES,EPNES,SIGNIFICANT_POINT,MAURITIUS FIR,-20.4500000000,57.7250000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EPNUK,EPNUK,SIGNIFICANT_POINT,MAURITIUS FIR,-20.4751722222,57.7770000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EPSAL,EPSAL,SIGNIFICANT_POINT,MAURITIUS FIR,-20.4766666667,57.4033333333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EPSIT,EPSIT,SIGNIFICANT_POINT,MAURITIUS FIR,-19.8069083333,63.0102416667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EPSUP,EPSUP,SIGNIFICANT_POINT,MAURITIUS FIR,-20.6366666667,57.4166666667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EPTEK,EPTEK,SIGNIFICANT_POINT,MAURITIUS FIR,-20.4216666667,56.1183333333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ERBAB,ERBAB,SIGNIFICANT_POINT,MAURITIUS FIR,-20.4583333333,57.7416666667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ERBOX,ERBOX,SIGNIFICANT_POINT,MAURITIUS FIR,-20.6103222222,57.7821111111,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ESTEK,ESTEK,SIGNIFICANT_POINT,MAURITIUS FIR,-20.5192333333,57.8687416667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ETGEG,ETGEG,SIGNIFICANT_POINT,MAURITIUS FIR,-15.5190444444,70.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ETGOR,ETGOR,SIGNIFICANT_POINT,MAURITIUS FIR,-20.9333333333,57.0783333333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ETKIS,ETKIS,SIGNIFICANT_POINT,MAURITIUS FIR,-20.2783333333,56.5983333333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ETLEL,ETLEL,SIGNIFICANT_POINT,MAURITIUS FIR,-12.1132916667,56.0395138889,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ETLID,ETLID,SIGNIFICANT_POINT,MAURITIUS FIR,-13.8552972222,59.4424388889,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ETLIV,ETLIV,SIGNIFICANT_POINT,MAURITIUS FIR,-20.3561083333,57.5298555556,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ETLUM,ETLUM,SIGNIFICANT_POINT,MAURITIUS FIR,-15.0000000000,62.8055555556,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
ETUGA,ETUGA,SIGNIFICANT_POINT,MAURITIUS FIR,-9.6257555556,70.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EVANA,EVANA,SIGNIFICANT_POINT,MAURITIUS FIR,-20.5550000000,57.7083333333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EVIXO,EVIXO,SIGNIFICANT_POINT,MAURITIUS FIR,-20.4250000000,57.3250000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EVOTU,EVOTU,SIGNIFICANT_POINT,MAURITIUS FIR,-20.6300000000,57.8066666667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
EXIPU,EXIPU,SIGNIFICANT_POINT,MAURITIUS FIR,-19.4759777778,60.1101444444,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
FFLAC,FFLAC,SIGNIFICANT_POINT,MAURITIUS FIR,-20.2816111111,57.3717222222,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
