ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
GATVA,GATVA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.5750000000,26.3883333333,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
GEKLI,GEKLI,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.2786111111,25.0505555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
GELDA,GELDA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.8713888889,19.5666666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
GILAX,GILAX,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.3902777778,24.9208333333,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
GOBEK,GOBEK,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.5641666667,22.5319444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
GUNTA,GUNTA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.3713888889,23.7555555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
IGORO,IGORO,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.3600000000,28.2000000000,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
IRBEX,IRBEX,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.3694444444,24.9586111111,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
KEDUX,KEDUX,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.2127777778,19.5733333333,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
KOMAL,KOMAL,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.5775000000,23.0933333333,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
