ident,name,point_type,region,lat,lon,source,provider,effective_date,source_url,validation_status,source_page
ABALA,ABALA,SIGNIFICANT_POINT,ASECNA,16.0500000000,4.5833333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ABAVO,ABAVO,SIGNIFICANT_POINT,ASECNA,4.4400000000,18.7800000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ABBIS,ABBIS,SIGNIFICANT_POINT,ASECNA,11.9983333333,-15.5633333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ABEPI,ABEPI,SIGNIFICANT_POINT,ASECNA,14.3711416667,20.5121972222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ABIPO,ABIPO,SIGNIFICANT_POINT,ASECNA,6.1291972222,-6.2906305556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ABNEB,ABNEB,SIGNIFICANT_POINT,ASECNA,20.0938305556,0.8149500000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ABOXO,ABOXO,SIGNIFICANT_POINT,ASECNA,13.9018750000,19.3265972222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ADOKO,ADOKO,SIGNIFICANT_POINT,ASECNA,20.0339027778,0.8767083333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGPOT,AGPOT,SIGNIFICANT_POINT,ASECNA,-1.6130222222,11.0051416667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGPUV,AGPUV,SIGNIFICANT_POINT,ASECNA,-1.3813722222,12.5519055556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGRAP,AGRAP,SIGNIFICANT_POINT,ASECNA,-11.9238250000,43.2763722222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGRIL,AGRIL,SIGNIFICANT_POINT,ASECNA,14.8979305556,-17.8792166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGROB,AGROB,SIGNIFICANT_POINT,ASECNA,18.2242166667,-16.2318694444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGROD,AGROD,SIGNIFICANT_POINT,ASECNA,8.0000000000,12.4011111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGROL,AGROL,SIGNIFICANT_POINT,ASECNA,9.7508305556,13.3019777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGRUB,AGRUB,SIGNIFICANT_POINT,ASECNA,0.4302777778,8.0833333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGSES,AGSES,SIGNIFICANT_POINT,ASECNA,-15.4768861111,46.7358416667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGSIM,AGSIM,SIGNIFICANT_POINT,ASECNA,-0.1400000000,7.9444444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGSOL,AGSOL,SIGNIFICANT_POINT,ASECNA,14.7498388889,-17.0493583333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGSUD,AGSUD,SIGNIFICANT_POINT,ASECNA,7.1893055556,-7.7921666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGTEN,AGTEN,SIGNIFICANT_POINT,ASECNA,0.8654166667,9.5101388889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGTIR,AGTIR,SIGNIFICANT_POINT,ASECNA,1.1094944444,12.4752861111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AGTOM,AGTOM,SIGNIFICANT_POINT,ASECNA,1.9533222222,18.0893388889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AKBOR,AKBOR,SIGNIFICANT_POINT,ASECNA,-0.4219916667,7.2813166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AKDAD,AKDAD,SIGNIFICANT_POINT,ASECNA,18.4888611111,-16.0988333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AKDAK,AKDAK,SIGNIFICANT_POINT,ASECNA,10.3500000000,-15.6000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AKDEK,AKDEK,SIGNIFICANT_POINT,ASECNA,20.4520111111,1.0779027778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AKLIX,AKLIX,SIGNIFICANT_POINT,ASECNA,16.3332500000,0.1633944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AKMEL,AKMEL,SIGNIFICANT_POINT,ASECNA,4.5890555556,18.4700555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AKMUT,AKMUT,SIGNIFICANT_POINT,ASECNA,3.7874972222,11.1415250000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AKRAN,AKRAN,SIGNIFICANT_POINT,ASECNA,-5.8316666667,-16.7333333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ALUNA,ALUNA,SIGNIFICANT_POINT,ASECNA,-20.1328055556,55.5194444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMBOD,AMBOD,SIGNIFICANT_POINT,ASECNA,-17.3775000000,55.5000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMDAL,AMDAL,SIGNIFICANT_POINT,ASECNA,5.4916027778,-3.9393583333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMDEX,AMDEX,SIGNIFICANT_POINT,ASECNA,6.9955555556,-5.1712777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMDIR,AMDIR,SIGNIFICANT_POINT,ASECNA,19.0566666667,14.7852777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMDOL,AMDOL,SIGNIFICANT_POINT,ASECNA,14.3533333333,-26.3583333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMGIR,AMGIR,SIGNIFICANT_POINT,ASECNA,14.6501361111,-3.9262916667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMGOR,AMGOR,SIGNIFICANT_POINT,ASECNA,16.8928166667,7.8102750000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMKOT,AMKOT,SIGNIFICANT_POINT,ASECNA,13.4768388889,2.0012000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMLAL,AMLAL,SIGNIFICANT_POINT,ASECNA,-3.3558916667,10.5142083333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMLIX,AMLIX,SIGNIFICANT_POINT,ASECNA,11.7307083333,-15.8175638889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMPAS,AMPAS,SIGNIFICANT_POINT,ASECNA,6.6666666667,-7.8166666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMPAT,AMPAT,SIGNIFICANT_POINT,ASECNA,13.7255361111,8.7707277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMPEK,AMPEK,SIGNIFICANT_POINT,ASECNA,12.2496027778,-1.7039583333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMPER,AMPER,SIGNIFICANT_POINT,ASECNA,5.0000000000,26.4033333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMPIL,AMPIL,SIGNIFICANT_POINT,ASECNA,3.1502777778,14.1705555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMPOX,AMPOX,SIGNIFICANT_POINT,ASECNA,2.9133333333,1.3116666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMPUS,AMPUS,SIGNIFICANT_POINT,ASECNA,3.9177222222,8.8540000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMREN,AMREN,SIGNIFICANT_POINT,ASECNA,6.1822222222,16.6566666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMSAB,AMSAB,SIGNIFICANT_POINT,ASECNA,-0.8991944444,8.6778888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMSAT,AMSAT,SIGNIFICANT_POINT,ASECNA,9.0000000000,-2.6641666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMSEN,AMSEN,SIGNIFICANT_POINT,ASECNA,22.0000000000,-6.1172222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMSEP,AMSEP,SIGNIFICANT_POINT,ASECNA,18.2665277778,-15.8097222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMSIK,AMSIK,SIGNIFICANT_POINT,ASECNA,-1.2169444444,16.8488888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMSIL,AMSIL,SIGNIFICANT_POINT,ASECNA,8.7680555556,0.7833333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMSOM,AMSOM,SIGNIFICANT_POINT,ASECNA,6.5816666667,1.0922222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMSUD,AMSUD,SIGNIFICANT_POINT,ASECNA,1.7181944444,9.6936944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMTES,AMTES,SIGNIFICANT_POINT,ASECNA,20.0833333333,2.3666666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
AMTIM,AMTIM,SIGNIFICANT_POINT,ASECNA,12.4732527778,-16.9466666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANDIL,ANDIL,SIGNIFICANT_POINT,ASECNA,-13.7130555556,48.0061111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANIPA,ANIPA,SIGNIFICANT_POINT,ASECNA,4.8191666667,17.4747222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANITI,ANITI,SIGNIFICANT_POINT,ASECNA,14.7448333333,-17.4747777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANIXA,ANIXA,SIGNIFICANT_POINT,ASECNA,11.0055555556,-5.3738888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANJON,ANJON,SIGNIFICANT_POINT,ASECNA,-12.1320277778,44.4285861111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANKOR,ANKOR,SIGNIFICANT_POINT,ASECNA,-10.0000000000,50.5783333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANOBO,ANOBO,SIGNIFICANT_POINT,ASECNA,-1.4244444444,5.6250000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANOMO,ANOMO,SIGNIFICANT_POINT,ASECNA,9.3512833333,-5.7586694444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANOPO,ANOPO,SIGNIFICANT_POINT,ASECNA,4.6967750000,-6.8469777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANOSI,ANOSI,SIGNIFICANT_POINT,ASECNA,-18.8363333333,47.7444166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANPIR,ANPIR,SIGNIFICANT_POINT,ASECNA,-5.8316666667,-16.7333333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANTAN,ANTAN,SIGNIFICANT_POINT,ASECNA,-15.5741694444,46.1160277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANTIR,ANTIR,SIGNIFICANT_POINT,ASECNA,-21.2417777778,55.2039444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANTOL,ANTOL,SIGNIFICANT_POINT,ASECNA,-19.8309166667,53.0950833333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANUKI,ANUKI,SIGNIFICANT_POINT,ASECNA,5.1566000000,24.4574277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANUMU,ANUMU,SIGNIFICANT_POINT,ASECNA,15.7337250000,-8.1679944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANURO,ANURO,SIGNIFICANT_POINT,ASECNA,17.9407777778,-16.0764166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANUSA,ANUSA,SIGNIFICANT_POINT,ASECNA,9.4848611111,-7.7723888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANUVO,ANUVO,SIGNIFICANT_POINT,ASECNA,7.8497222222,-2.8011111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
ANVOR,ANVOR,SIGNIFICANT_POINT,ASECNA,-18.0975000000,54.1594444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
APATA,APATA,SIGNIFICANT_POINT,ASECNA,9.4061055556,13.1540750000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,1
APAXO,APAXO,SIGNIFICANT_POINT,ASECNA,2.0833611111,9.8959722222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APDEK,APDEK,SIGNIFICANT_POINT,ASECNA,-13.4613722222,48.1718444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APDEN,APDEN,SIGNIFICANT_POINT,ASECNA,-25.2406472222,46.6680083333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APELU,APELU,SIGNIFICANT_POINT,ASECNA,-18.3072277778,49.4151305556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APEMI,APEMI,SIGNIFICANT_POINT,ASECNA,-4.3266666667,11.6480555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APERA,APERA,SIGNIFICANT_POINT,ASECNA,13.4817111111,6.9297500000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APERO,APERO,SIGNIFICANT_POINT,ASECNA,16.2500000000,2.2722222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APKOT,APKOT,SIGNIFICANT_POINT,ASECNA,-18.3376111111,55.3971666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APLEM,APLEM,SIGNIFICANT_POINT,ASECNA,-18.4861111111,54.7316666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APMAS,APMAS,SIGNIFICANT_POINT,ASECNA,-12.6689722222,45.0495277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APONO,APONO,SIGNIFICANT_POINT,ASECNA,4.0230555556,11.6060000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APONU,APONU,SIGNIFICANT_POINT,ASECNA,5.4474444444,-3.8490833333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APOPA,APOPA,SIGNIFICANT_POINT,ASECNA,1.5833333333,9.7116666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APOXI,APOXI,SIGNIFICANT_POINT,ASECNA,12.3389111111,15.1270944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APROG,APROG,SIGNIFICANT_POINT,ASECNA,6.3209194444,9.9775416667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APSOM,APSOM,SIGNIFICANT_POINT,ASECNA,-3.3649944444,9.3593138889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APTAL,APTAL,SIGNIFICANT_POINT,ASECNA,-0.3591472222,10.4397277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APTEX,APTEX,SIGNIFICANT_POINT,ASECNA,14.2566666667,13.0327777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APTON,APTON,SIGNIFICANT_POINT,ASECNA,14.5783333333,-17.4571388889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APTON,APTON,SIGNIFICANT_POINT,ASECNA,-4.2370277778,15.4505555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
APTOS,APTOS,SIGNIFICANT_POINT,ASECNA,7.0400250000,15.7626777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARAKI,ARAKI,SIGNIFICANT_POINT,ASECNA,-5.3000000000,10.7333333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARAMO,ARAMO,SIGNIFICANT_POINT,ASECNA,11.5858333333,-4.3322222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARASI,ARASI,SIGNIFICANT_POINT,ASECNA,1.8006611111,10.2773722222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARASO,ARASO,SIGNIFICANT_POINT,ASECNA,-2.0000000000,-5.5441666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARBEG,ARBEG,SIGNIFICANT_POINT,ASECNA,13.2319444444,20.9611111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARBEL,ARBEL,SIGNIFICANT_POINT,ASECNA,-0.7047583333,13.1113277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARBEN,ARBEN,SIGNIFICANT_POINT,ASECNA,16.4386111111,-16.3611111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARBUT,ARBUT,SIGNIFICANT_POINT,ASECNA,20.6460833333,-12.8360527778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARDAN,ARDAN,SIGNIFICANT_POINT,ASECNA,0.5907222222,9.5481388889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARDAR,ARDAR,SIGNIFICANT_POINT,ASECNA,20.5000000000,-13.0666666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARDAS,ARDAS,SIGNIFICANT_POINT,ASECNA,7.5807333333,-5.2362750000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARDET,ARDET,SIGNIFICANT_POINT,ASECNA,5.5605555556,-5.7683333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARDEX,ARDEX,SIGNIFICANT_POINT,ASECNA,4.1216666667,7.8716666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARDOS,ARDOS,SIGNIFICANT_POINT,ASECNA,18.1800444444,-15.7686138889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
ARDUM,ARDUM,SIGNIFICANT_POINT,ASECNA,0.8858333333,10.4994444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
AREKA,AREKA,SIGNIFICANT_POINT,ASECNA,6.3841666667,13.7188888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,2
