ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
ACCRA,ACCRA,ENROUTE_FIX,UNITED STATES / K5,41.9333333300,-88.0194444400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACERB,ACERB,ENROUTE_FIX,UNITED STATES / K7,35.0989555500,-81.1286055500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACETN,ACETN,ENROUTE_FIX,UNITED STATES / K1,44.5142500000,-109.0340972200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACFIJ,ACFIJ,ENROUTE_FIX,UNITED STATES / K1,43.2131444400,-113.0835222200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACHES,ACHES,ENROUTE_FIX,UNITED STATES / K2,37.4358833300,-105.4335555500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACIGE,ACIGE,ENROUTE_FIX,UNITED STATES / PA,60.4398055500,-151.7689000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACINS,ACINS,ENROUTE_FIX,UNITED STATES / K2,33.9338777700,-117.1621194400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACITO,ACITO,ENROUTE_FIX,UNITED STATES / K5,41.3986111100,-88.1833333300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACKLY,ACKLY,ENROUTE_FIX,UNITED STATES / K3,41.1094055500,-91.8771694400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACKME,ACKME,ENROUTE_FIX,UNITED STATES / K4,33.8475666600,-97.6778527700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACLAM,ACLAM,ENROUTE_FIX,UNITED STATES / K2,36.0750916600,-114.5225861100,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACLOB,ACLOB,ENROUTE_FIX,UNITED STATES / K1,42.2396555500,-122.2838305500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACMED,ACMED,ENROUTE_FIX,UNITED STATES / K,32.7277083300,-78.2269472200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACMEE,ACMEE,ENROUTE_FIX,UNITED STATES / K,22.1743777700,-75.0563805500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACMES,ACMES,ENROUTE_FIX,UNITED STATES / K7,30.9242027700,-88.3696722200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACMIE,ACMIE,ENROUTE_FIX,UNITED STATES / K2,34.9489361100,-106.6748888800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACOMA,ACOMA,ENROUTE_FIX,UNITED STATES / K2,34.8877055500,-107.4218222200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACONI,ACONI,ENROUTE_FIX,UNITED STATES / K1,43.4806277700,-123.3307861100,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACONY,ACONY,ENROUTE_FIX,UNITED STATES / K,18.9273666600,-66.4774472200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACORE,ACORE,ENROUTE_FIX,UNITED STATES / K5,38.5210638800,-90.0582527700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACORI,ACORI,ENROUTE_FIX,UNITED STATES / K7,31.7731555500,-85.8581972200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACOSI,ACOSI,ENROUTE_FIX,UNITED STATES / K2,37.1187083300,-111.5346083300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACOVE,ACOVE,ENROUTE_FIX,UNITED STATES / K6,42.2347833300,-74.0318305500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACRAN,ACRAN,ENROUTE_FIX,UNITED STATES / PA,61.0723833300,-156.4908916600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACRAT,ACRAT,ENROUTE_FIX,UNITED STATES / K2,34.2172000000,-118.9785305500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACRON,ACRON,ENROUTE_FIX,UNITED STATES / PG,13.6237527700,143.0311416600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACROW,ACROW,ENROUTE_FIX,UNITED STATES / K6,38.0644250000,-77.1747166600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACRUZ,ACRUZ,ENROUTE_FIX,UNITED STATES / K,24.0000000000,-84.5781888800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACTON,ACTON,ENROUTE_FIX,UNITED STATES / K6,46.0427250000,-67.7810138800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACTUP,ACTUP,ENROUTE_FIX,UNITED STATES / K6,38.7033638800,-75.1861944400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACUFF,ACUFF,ENROUTE_FIX,UNITED STATES / K4,32.1815055500,-96.6108416600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACUHA,ACUHA,ENROUTE_FIX,UNITED STATES / K6,44.3090694400,-68.7143055500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACUTE,ACUTE,ENROUTE_FIX,UNITED STATES / K7,35.6097500000,-79.0649472200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ACZES,ACZES,ENROUTE_FIX,UNITED STATES / K2,38.3263555500,-104.8893777700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADALE,ADALE,ENROUTE_FIX,UNITED STATES / K5,42.8530111100,-86.0109916600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADAMM,ADAMM,ENROUTE_FIX,UNITED STATES / K2,34.0170472200,-117.8168166600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADANE,ADANE,ENROUTE_FIX,UNITED STATES / K2,38.9159055500,-104.3990166600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADBON,ADBON,ENROUTE_FIX,UNITED STATES / P,0.0000000000,154.2283333300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADCIN,ADCIN,ENROUTE_FIX,UNITED STATES / K3,47.1635055500,-93.4891555500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADCOM,ADCOM,ENROUTE_FIX,UNITED STATES / K7,33.7327027700,-80.9207027700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADDAX,ADDAX,ENROUTE_FIX,UNITED STATES / K7,29.9811166600,-83.9983083300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
